item_id|date|category|title|content|link|photo_link
aipl_20210806_11|2021-08-06|政治|藍質疑停打莫德納卻有逾30萬人接種 指揮中心澄清|（中央社記者范正祥、張茗喧、林育瑄台北6日電）國民黨立委費鴻泰質疑指揮中心7月15日下令暫停施打莫德納，但之後還有30多萬人可以接種莫德納疫苗。指揮中心回應，雖然只開放預約AZ疫苗，但衛生局、醫療院所持續施打莫德納疫苗，有些接種第一劑，也有的接種第二劑。國民黨立法院黨團今天召開記者會，黨團總召費鴻泰提及，許多人質疑，包括國民黨立委辦公室都接到民眾電話詢問，中央流行疫情指揮中心於7月15日下令暫停施打2019冠狀病毒疾病（COVID-19）莫德納疫苗，但在7月中下旬那段只能施打阿斯特捷利康（AZ）疫苗期間，為什麼還有30多萬人可以接種莫德納疫苗，這些接種莫德納疫苗的人是誰。費鴻泰表示，昨晚收到來自衛生福利部疾病管制署主任秘書室回文，說這30多萬劑莫德納疫苗是給第7類對象「維持國家安全及社會機能正常運作者」施打，但國民黨團質疑灌水，要求衛福部提出從7月15日到8月1日，哪些單位人員施打名單，限3日內公布。民進黨立法院黨團書記長羅致政表示，國際社會疫苗供應又出現新一波混亂、短缺局面，而所謂7月15日後只打AZ，是指預約接種部分，而在此之前配送給地方政府，要專案施打的莫德納疫苗還是繼續接種，很多是各部會提出的專案接種對象，包括文化部第一線媒體採訪工作者、農委會批發市場工作人員等，而在7月15日後施打最多莫德納疫苗對象的，還是地方政府的造冊名單。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！指揮中心發言人莊人祥今天下午受訪時表示，7月下旬疫苗平台雖然只開放預約AZ疫苗，但各衛生局、醫療院所也持續施打莫德納疫苗，對象遍及第1到10類接種對象，有些接種第一劑，也有的接種第二劑。根據統計，第1類接種1.2萬劑、2類接種9700劑、3類1萬400劑、4類2600劑、5類1萬3000劑、6類2萬7000劑（75歲以上長者及孕婦）、7類10.4萬劑量（如高中職以下教師、幼兒園老師、攤商、批發市場、雙北外送人員、運輸倉儲業者、記者等）；8類11.4萬劑，第9、10類及剩餘劑量未分類者共3.6萬劑。|https://www.cna.com.tw/news/aipl/202108060204.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20210806/1068x801_739534888188.jpg
aipl_20210806_12|2021-08-06|政治|台帛旅遊泡泡  駐台大使：待台灣政府同意後重啟|帛琉駐台大使歐克麗今天說，帛琉當地可提供外國人施打莫德納、輝瑞及嬌生疫苗。至於暫時喊卡的台帛旅遊泡泡是否將於近日重啟，歐克麗說，「如果台灣政府同意的話，是的」。台灣今年4月與帛琉啟動旅遊泡泡，但後續因國內COVID-19（2019冠狀病毒疾病）疫情嚴峻，旅遊泡泡也暫停，直到近日國內疫情趨緩才研議重啟。中央流行疫情指揮中心指揮官陳時中今天表示，他對台帛旅遊泡泡樂觀以對，只要相關計畫提來，指揮中心會儘速核定。歐克麗（Dilmei L. Olkeriil）下午以電子郵件回覆中央社提問指出，帛琉政府正與台灣政府合作促成醫療包機，並重啟台帛旅遊泡泡。帛琉政府要求醫療包機及旅遊泡泡的安排，都需符合相關要求及程序。歐克麗說，帛琉仍維持零確診的紀錄，且96%的帛琉人口，包括12歲至17歲的青少年，都已接種疫苗。歐克麗今年7月底拜會陳時中，會中曾討論到旅遊泡泡以及帛琉轉診病人來台治療等議題。|https://www.cna.com.tw/news/aipl/202108060198.aspx|
aipl_20210806_13|2021-08-06|政治|立委籲五倍券發行小面額 部分限使用店家|民進黨立委鍾佳濱等今天說，政府規劃的五倍券應分為兩部分，其中新台幣3000元維持振興券型態，新增的2000元則為紓困券，限定零售、餐飲等受困業者使用，並應發行百元面額，讓民眾在日常生活中使用。民進黨立委鍾佳濱與無黨籍立委林昶佐今天共同舉辦「振興人人有獎，消費花落誰家？」線上說明會。鍾佳濱說，今年受困行業集中在日常型消費，有金額小、店家風險承受較弱等特徵，他建議5000元振興券分成兩部分，3000元維持振興券，增加的2000元則是紓困券，需限定在零售、餐飲、旅宿、藝文與其他經行政院指定的受困業者使用。鍾佳濱指出，去年振興券最低發行面額為200元，且不得找零，不利於小店家，應有百元面額，才容易在日常生活使用，而部會應提出加碼方案，讓有資格收取紓困券的指定小店家，在兌現時享有加碼優惠，小店家就會回饋消費者以爭取客群。林昶佐表示，以他的選區萬華來說，夜市受疫情影響最嚴峻，但小店家不太可能因為紓困券面額改變販售內容，希望政府規劃紓困方案也要幫助店家使用。麥味登、揚泰國際股份有限公司執行長卓靖倫說，希望振興券能有小面額，對小型業者較有幫助，而政府也能針對在5月中到7月被禁止內用的店家補助，他並鼓勵產業加碼讓客人回流，因為有效讓客戶回流，才是店家的保障。Curves女性30分鐘環狀運動健身房執行長林宏遠期盼，將運動產業也納入紓困券範圍，因為運動產業最早停業，且解封後許多民眾還是有疑慮，回流人數不到2成，情況相當嚴峻。經濟部中小企業處副處長陳秘順表示，今天針對五倍券適用業別等建議都會聽進去，並針對這些意見做進一步研處，如果有較明確的政策決定，也會對外說明。教育部體育署運動產業及企劃組長劉姿君說，運動產業在這波受衝擊嚴重，正規劃將持續關閉或解封後回流人數少的場館業者納入振興重點方向。|https://www.cna.com.tw/news/aipl/202108060185.aspx|
aipl_20210806_14|2021-08-06|政治|朱立倫訪新竹縣市黨籍人士 盼國民黨團結更強|"（中央社記者魯鋼駿、郭宣彣新竹6日電）宣布參選國民黨主席的前新北市長朱立倫今天到新竹市、縣拜訪黨籍人士，除盼獲黨籍人士支持外，也希望國民黨能更團結、更強，打贏未來選戰。朱立倫今天上午到新竹市拜訪黨籍立委鄭正鈐、新竹市議長許修睿及新竹市議會黨籍議員，下午轉往新竹縣議會，傾聽黨籍人士意見，並盼獲黨員們支持。朱立倫在鄭正鈐服務處時接受訪問，媒體問到有關成立體育發展部的議題，朱立倫說，體委會過去以競技為主，如今是希望再擴大、提升，成為部會來發展運動產業、競技運動及國民運動。朱立倫表示，他若當選國民黨主席，首先會成立駐美代表處籌備處，不希望國民黨被貼上「親中反美」的標籤，但對於兩岸立場則強調他是以追求和平為目標。媒體問到新竹市2022年市長選舉是否可能和其他黨合作，朱立倫表示，不論中央選舉、地方選舉，都不排除任何可能，但重點是國民黨強才重要，「如果自己不強、要靠別人，就被人家吃走了。」朱立倫下午在新竹縣議會表示，他相信美國關係是對台灣來說，是最重要的關係，也是國民黨長期以來政策的延續，可惜的是，過去在野的這段時間，並沒有設立駐美辦事處或駐美代表處，而民進黨在整個對美工作方面，層層努力，讓華府聽到的多為民進黨的聲音。朱立倫說，他未來就任後，首日就要成立駐美辦事處或駐美代表處的籌備處，接下來，他將很快會前往美國訪問，正式展開駐美的工作，成立駐美辦事處。







宣布參選國民黨主席的前新北市長朱立倫（右）6日到新竹市拜訪黨籍立委鄭正鈐（左），盼獲黨籍人士支持。中央社記者魯鋼駿攝  110年8月6日延伸閱讀朱立倫：當選黨主席後 將赴美訪問設辦事處朱立倫：2024推最強候選人 沒有包括我朱立倫參選黨主席挑戰江啟臣 2024會無私推最強人選"|https://www.cna.com.tw/news/aipl/202108060182.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20210806/1355x768_20210806000082.jpg
aipl_20210806_15|2021-08-06|政治|民眾黨創黨2週年  柯文哲宣布「入黨月」起跑|民眾黨今天舉行創黨2 週年黨慶大會，黨主席、台北市長柯文哲今天宣布民眾黨「入黨月」起跑，呼籲更多新黨員加入打拚。面對未來選舉是否「藍白合作」，柯文哲未正面回應，僅強調現階段應做好該做的事。台灣民眾黨今天在杭州南路的新黨部舉行創黨2週年黨慶大會，現場除了播放民眾黨「起造新台灣」影片，也邀請3名黨員分享入黨緣由，由柯文哲向終身黨員頒發悠遊卡功能黨證。柯文哲表示，很多人嘲笑民眾黨是4%黨，但民眾黨從零開始，過去1年成長到約10%左右支持度，未來他們將更努力，他期許民眾黨的黨公職勇敢跨出舒適圈，並勇於為理念奮鬥。柯文哲表示，他曾說過若用統獨兩字代表藍綠，那民眾黨的代表字是「台」，而「天然台」也是他們對於台灣認同的主張，不應在同胞中製造分裂。柯文哲表示，目前政媒合一現況以國家機器打擊反對者，讓很多過去綠營的老前輩都感嘆，打倒國民黨的威權統治，卻換來另一種型態的威權。柯文哲表示，台灣民眾黨的任務是建立共融社會，完善國家治理，「台灣」不應被任何政黨綁架或陷入煽動對立，揮別舊時代才有機會「起造新台灣」。柯文哲說，民眾黨的入黨月已正式起跑，不只民眾可透過網路加入，各地方黨部也要努力招募新血，只有讓更多人加入，才有機會創造更好的台灣。媒體詢問2022年是否在台北市、新竹市可能藍白合作。柯文哲說，從民眾黨立委在國會投票可見不同議題可跟不同政黨合作，不是意識形態或黨派利益，會尋求台灣人民最大利益。此外，媒體也詢問柯文哲如何看待國民黨、民進黨在2024年總統大選假想敵，或是2024有無可能與鴻海集團創辦人郭台銘合作。對此，柯文哲並未正面回應，僅重申民意如流水，3個月前後民意已經變化很大，距離明年底投票還有超過1年時間，現階段仍應先做好該做的事情，選舉大概選前3個月才比較熱烈，現在不必著急，「心存善念，盡力而為」。|https://www.cna.com.tw/news/aipl/202108060177.aspx|
aipl_20210806_16|2021-08-06|政治|全球零碳經濟新階段  總統盼加速擴大布局綠能產業|總統蔡英文今天表示，面對全球即將進入「零碳經濟」新階段，台灣更需要加速且擴大布局綠能產業。盼光電產業和政府相互協力；支持並且栽培新世代人才，讓環境更加地茁壯。「相互合作、集體努力，就是能越走越快、越走越遠的關鍵」。蔡總統下午以錄影方式為「2021年第五屆新能源第二場國際線上論壇」致詞，總統表示，謝謝主辦單位「今周刊」，一直深入報導能源轉型的議題，也第5度舉辦國際線上論壇，讓綠能發展受到更多的關注。總統說，從2016年以來，政府積極推動能源轉型。截至今年6月為止，太陽光電的裝置容量，已經成長了4.3倍。以成長率來看，這是很不容易的成績。這段過程，曾遭遇各種的挑戰。不過，因為有產業界和政府一起努力，確實為台灣的綠能發展，打下了厚實的基礎。總統表示，展望未來，新的課題，以及後續更長遠的目標，也正等待著。目前，在世界各國先後提出「淨零排放」目標之後，全球即將進入「零碳經濟」的新階段。不只國家要訂出更清楚、更全面的減碳路徑，國際之間，碳關稅將會出現。產業之間，供應鏈的碳足跡，則會受到更嚴格的檢視。總統指出，面對這樣的新局面，台灣更需要加速，並且擴大布局綠能產業。因為，要因應氣候變遷，朝淨零轉型的方向努力，就需要零碳的能源。要確保半導體等核心產業的競爭優勢，也需要有充足的綠電。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！總統說，有必要檢視過去5年的經驗，讓光電產業和政府相互協力，發揮更大的力量。此外，隨著綠能的發展，有越來越多懷抱著永續理念的年輕人，陸續地投入綠能產業。台灣需要支持，並且栽培新世代的人才，讓環境更加地茁壯。所以，總統說，很高興看到各位一起來交流綠能發展的經驗，並且討論最新的產業趨勢。12家國內的能源業者，正在共同籌備「太陽光電永續發展產業協會」，期待一切順利。相互合作、集體努力，就能越走越快、越走越遠的關鍵。|https://www.cna.com.tw/news/aipl/202108060137.aspx|https://img.youtube.com/vi/_RprTdoFYEA/0.jpg
aipl_20210806_17|2021-08-06|政治|立委將提育嬰假與陪產檢假修法  讓爸爸當神隊友|父親節前夕，時力立法院黨團今天說，很多爸爸想參與育兒，卻遭遇困難，將提案修正性別工作平等法，增訂配偶有7日陪產檢假，並將育嬰留職停薪津貼額度改為實質薪資9成，申請時間延至孩子6歲前。此外，民進黨立委范雲今天也召開記者會，表示現在配偶只能請5天陪產假，應延長為1個月的陪產暨親職假，讓家長在孩子出生時就能建立連結，配偶也應有7日陪產檢假。時代力量立法院黨團總召邱顯智、幹事長王婉諭、副總召陳椒華今天在立法院召開「讓爸爸成為神隊友：育兒更安心，家長更放心」記者會。王婉諭指出，現在有很多爸爸願意一起參與育兒，但往往遇到困難，如目前性別工作平等法只給予產婦5日有薪產檢假，配偶若想參與則需請無薪事假或特休，因此時力黨團將提案修法將產檢假提升為7日，並增訂配偶有7日陪產檢假。王婉諭說，育嬰留職停薪津貼目前以投保薪資6成計算，只能領6個月，現實中往往由媽媽請育嬰假，但許多爸爸希望兼顧工作與家庭；因此，時力將提案把育嬰留職停薪津貼的額度改為「實質薪資」9成，並增訂獎勵措施，讓爸爸成為神隊友，育嬰假申請時間也應延長至孩子6歲前，讓家長在孩子進入國民教育有前請育嬰假的權利。范雲今天也召開「讓爸爸也有平等育兒的權利，就是父親節最好的禮物」記者會。范雲指出，目前孕婦有7天產檢假，但配偶也應有7 天陪產檢假，讓雙親一起進行生產準備，而現在配偶只能請5天陪產假，應延長為1個月的陪產暨親職假，使家長在孩子剛出生時，就能共同建立親密連結；此外，勞工應比照公務員有7天有薪家庭照顧假，以因應突發狀況，她表示已提出性別工作平等法修正草案，目前已完成一讀。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！宜蘭縣產業總工會理事長胡勝已表示，根據國家發展委員會2019年的資料，台灣女性勞動參與率大概在30 歲呈現雪崩式下滑，女性勞工在家庭和事業平衡遭受更大挑戰，因為照顧重擔幾乎都在女性身上，導致她們退出市場。婦女新知基金會董事長莊喬汝說，根據北歐國家的經驗，產檢階段的陪伴與生產前後的休假，會增加爸爸投入育兒的意願，政府要拿出實際行動修法支持父親，才能減輕女性負擔。|https://www.cna.com.tw/news/aipl/202108060122.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20210806/919x768_20210806000050.jpg
aipl_20210806_18|2021-08-06|政治|總統選舉政治獻金 韓國瑜捐公益剩近2千萬|監察院今天公布最新資料，前高雄市長韓國瑜與搭檔張善政在109年總統大選所獲政治獻金，捐出新台幣600萬元給公益團體後，帳戶餘額近2000萬元。至於總統蔡英文與副總統賴清德109年總統大選所獲政治獻金，因收支折抵後為負2413萬餘元，沒有剩餘，依政治獻金法規定，無須申報。監察院今天公布107年高雄市長擬參選人韓國瑜政治獻金專戶第2次賸餘政治獻金會計報告書、109年總統、副總統擬參選人韓國瑜、張善政政治獻金專戶第1次賸餘政治獻金會計報告書等資料。109年總統大選，韓國瑜與張善政的政治獻金合計4 億5631萬823元，收支相抵後餘3019萬5617元，根據監察院資料，剩餘的3019萬5617元當中，選舉使用支出為473萬9507元。另外，韓國瑜與張善政去年捐贈7個公益團體達600 萬元，包含台北市典亮慈善基金會200萬元，台灣重症兒童家長協會、善科教育基金會與高雄市許崑源愛心慈善會各100萬元等。兩人政治獻金專戶收支折抵加上利息收入後，目前餘額為1947萬9556元。至於韓國瑜107年高雄市長選舉的政治獻金，根據監察院今天公布資料，韓國瑜將前期餘額599萬4595元，捐贈給創世社會福利基金會、高雄市私立紅十字會育幼中心慈暉園等，合計604萬5000元，專戶餘額為負5萬1635元。另外，監察院今天也公布105年蔡英文、陳建仁總統選舉政治獻金專戶第5次賸餘政治獻金會計報告書，專戶已無餘額。根據監察院資料，蔡英文、陳建仁的第5次賸餘政治獻金收支結算表，統計至109年4月13日為止，支出包含支付當選後與其公務有關的費用95萬6772元，另還有捐贈教育、文化、公益、慈善機構或團體支出17萬8000 元，合計支出113萬4772元，餘額為負60元。|https://www.cna.com.tw/news/aipl/202108060123.aspx|
aipl_20210806_19|2021-08-06|政治|泉裕泰：善意循環是日台雙邊關係精粹|"日本短期內三度援台疫苗，日本駐台代表泉裕泰今天表示，鄰居有困難，特別是一直陪伴日本的好鄰居台灣，日本當然幫。很多日本人被台灣民眾的謝意打動，自然又無私的善意循環，是日台關係的精粹。泉裕泰今天獲邀出席新北市亞東醫院「感謝日本捐贈AZ疫苗 並完成20萬劑疫苗施打 思源感恩儀式」活動，日本台灣交流協會午間於臉書公布泉裕泰致詞全文。泉裕泰說，亞東醫院特別舉辦溫馨又別具巧思的日台友情活動，「我內心非常感動」。從6月4日到7月15日，日本分3次總共捐贈334萬劑疫苗給台灣。這其實不是什麼特別的事，但是真的沒想到，日台交流協會收到台灣民眾送來了很多很多的致謝花籃。泉裕泰指出，表達謝意的電話及電郵也幾乎被灌爆，台灣民眾還集資在日本報紙、東京及大阪車站刊登大型廣告向日本民眾傳達感謝，很多日本人反而被台灣民眾打動了。泉裕泰表示，10年前的3月發生311大地震，日本面臨絕望，所有人都想要逃走時，台灣卻毫不猶豫的一直陪伴日本。去年，日本被疫情突襲極缺口罩時，台灣很阿莎力的送日本大量口罩及防護衣，挺住日本醫護。泉裕泰說，現在，經過很多波折的東京奧運正在進行。這是人類史上首次在疫情挑戰下舉辦世界頂端的體育盛事。今天距離閉幕只剩兩天，每天還是要面臨並克服新的挑戰。泉裕泰表示，日本在黑暗中摸索，孤軍奮鬥努力對國際約定善盡責任時，台灣一直在旁鼓勵、支持日本。台灣的加持，讓日本真的很欣慰。這次台灣奧運成績是史上最好的。泉裕泰也特別祝賀射箭團體賽奪得銀牌的湯智鈞、跆拳道銅牌的羅嘉翎及舉重銅牌的陳玟卉，這3位來自新北市的運動健將。泉裕泰說，日本的金牌面數也是史上最多，日台選手已經6次一起站上頒獎台，日本民眾替台灣高興，台灣民眾也幫日本加油。日台友情的真正主角，是兩邊無數的小螺絲。「日本和台灣，一起面對、一起跨越、一起加油、一起開心，我們一直都是這樣走過來的」。泉裕泰特別感謝亞東醫院以及全台醫護人員。抗疫的漫長戰場上，每天全副武裝照顧病人，幫民眾一一施打疫苗的醫護人員，真是大家的英雄。泉裕泰說，疫情的挑戰還沒結束，大家還要走很長的路。但無論有任何困難，只要日本和台灣緊密在一起，力量無限。







"|https://www.cna.com.tw/news/aipl/202108060118.aspx|
aipl_20210806_20|2021-08-06|政治|美參院通過法案 挺台灣重獲WHO觀察員身分|美國參議院今天凌晨通過法案，要強化美國挺台參與世衛的力道。法案指出，病毒無國界，不應將台灣排除在全球衛生合作之外，美方應制定策略，協助台灣重獲世衛觀察員身分。參議院今天凌晨以「一致同意」（unanimous consent）方式通過這部友台法案。法案是由參議院外委會主席梅南德茲（Bob Menendez）3月中領銜提出，7月28日甫獲參院外委會以口頭表決方式無異議通過，今天就順利在參院院會過關。法案指出，台灣是全球衛生模範貢獻者，自1996年來挹注超過60億美元（約新台幣1714億元）經費。去年在成功抑制COVID-19（2019冠狀病毒疾病）境內傳播後，也大方捐出數百萬件個人防護裝備與檢測試劑給需要的國家。法案表示，台灣自1997年開始爭取加入世界衛生組織（WHO），2009年起在美國與WHO理念相近會員國支持下，加上兩岸關係改善，獲邀以觀察員身分參與世界衛生大會（WHA）。之後由於中共反對，台灣自2017年以來已連續多年未獲邀。法案強調：「病毒無國界，不必要地將台灣排除在全球衛生合作外，只會增加全球傳染病所帶來的危險。」為強化美方支持台灣國際參與力道，法案要求美國國務卿，在台灣未取得觀察員身分的每屆WHA會後，須說明美國在協助台灣的計畫上有做出哪些改變與精進作為。眾議院外委會3月25日已通過內容幾乎完全相同的眾院版法案。若今天過關的參院版法案之後順利獲得眾議院通過，即能遞交總統拜登（Joe Biden）簽署後生效。協助台灣重獲WHA觀察員身分的法案，最早在2017年7月由時任共和黨籍眾議員游賀（Ted Yoho）提出，當時獲眾議院通過後就無疾而終；友台議員雖在2019年捲土重來，但也未能將法案送出國會。不過，去年爆發疫情，讓國際社會更加意識到台灣參與全球衛生合作的必要性，法案可望在多年努力後，順利在本屆國會通過。|https://www.cna.com.tw/news/firstnews/202108060116.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20210806/800x600_512035192614.jpg
ait_20210807_1|2021-08-07|科技|東奧科技力／運動科技拚軟實力 戴資穎防疫隔離用健身鏡訓練|東奧科技力4台灣選手在2020東京奧運發光發熱，總獎牌數寫下新紀錄。事實上，台灣運動科技的軟實力同樣驚人，剛拿下東奧羽球女單銀牌的世界球后戴資穎也曾使用國內運動器材大廠的健身魔鏡，在防疫隔離期間透過創新科技進行訓練。隨著國外疫苗施打普及率上升，各國陸續解封，健身房得已重啟、展店，加上汰舊換新設備，使商用健身器材商機爆發，國內健身器材大廠例如喬山、力山、岱宇及明躍等，早已釋出訂單能見度可望延續至下半年的正面消息。居家健身話題發燒 中華電信結盟喬山從台中發跡的喬山健康科技歷經兩次重大轉型，從代工製造跨入自有品牌，並跨足商用健身器材，如今朝全方位健康生活事業發展，吸引國內電信商的注意。中華電信與喬山今年3月宣布跨界結盟，透過中華電信寬頻、5G、資安、大數據等創新整合應用服務，結合喬山健康科技的「健身鏡」產品，共同打造數位健康生態鏈，並邀請羽球世界球后戴資穎代言。喬山希望透過中華電信的資源，把健身鏡推廣到歐美、東南亞等全球市場。無論是商用或家用，健身器材都需不斷與時俱進，結合軟體走向智慧化的「虛擬教練」是趨勢之一。戴資穎今年初赴泰國比賽後，回來台灣進行防疫隔離，期間曾使用喬山的健身魔鏡進行自主訓練。喬山指出，健身魔鏡遠看是面全身鏡，打開App連線後，鏡面上將出現用戶選擇的課程與專屬健身教練，開始一對一健身教練課程。畫面上倒映著用戶與教練的身影，透過社群功能可以與線上同伴們一起訓練；在每次學習後，App也將完整記錄運動周期、持續時間、運動排名、消耗卡路里與平均心率表現等運動數據。健身魔鏡提供瑜珈、有氧、拳擊、伸展、太極、親子與運動修復等9大項最受歡迎的運動項目，共計超過1000堂隨選課程，每天有3到5堂直播課程，讓消費者在家運動也能連線。健身魔鏡內建人工智慧（AI）智能比對課程，透過3D鏡頭模組捕捉運動姿態，給予即時文字動作提醒，避免運動傷害。健身魔鏡更提供家庭帳號，一組帳號可以6人使用，讓全家人與朋友都能一起即時上線。除提供家用之外，在國際連鎖五星級飯店例如晶華、寒沐酒店等，也可以看到健身魔鏡的身影。喬山表示，針對不同國家的消費者需求，健身魔鏡也不定時推出新的運動課程類別，如近期台灣相當受到歡迎的太極、親子課程，是針對在地化的服務增設的教練內容。全民瘋運動 宏碁集團打造體育雲隨著東京奧運展開，台灣也掀起全民運動討論熱潮，民眾期盼疫情降溫後重啟往日的運動習慣。體育署鼓勵民眾以運動生活為目標，規劃「體育雲-全民運動資訊系統-i運動資訊平台」，由宏碁集團旗下宏碁資訊運用雲端與數據科技導入，結合企業與運動中心，鼓勵民眾參與科技體適能檢測。系統會依據檢測結果，提供客製化運動處方建議，未來更可透過具備人工智慧（Artificial Intelligence，簡稱AI）及物聯網（Internet of Things，簡稱IoT）功能的運動載具，串連蒐集各項運動數據，逐步建立個人的運動履歷。目前體育署已累積近540萬筆的民眾體適能檢測數據，同步整合至宏碁資訊為體育署研發建置的「體育雲-全民運動資訊雲端系統」，民眾能利用檢測結果，取得專屬訓練計劃，逐步累積自身的運動履歷。企業主也可媒合專業的體適能指導員，提供員工就近於公司接受體適能檢測。緯創跨界 打造企業員工健康管理平台筆記型電腦代工廠緯創集團旗下緯創醫學科技自精準醫療跨足精準健康，結盟國內企業健康管理龍頭品牌美兆健康管理機構，以及新興健康促進企業嘉和智能科技，打造數位健康照護平台。緯創醫學科技跨領域合作打造的企業客戶專屬Health 365健康照護平台，利用物聯網及人工智慧技術，提供企業員工全年365天工作與居家生理量測數值監控、運動與飲食生活紀錄、個人化防疫衛教資訊。Health 365健康照護平台也可協助企業員工掌握於美兆健檢的檢查報告、個人化的健康促進建議、飲食與運動建議處方，並整合嘉和智能科技的連鎖健身房線下實體運動、健身、減壓與好眠課程，提供線上服務資源。此外，Health 365健康照護平台推出防疫護照功能，員工可手動記錄疫苗接種資料或開放健康存摺資訊整合，讓企業更容易掌握員工疫苗接種情況。|https://www.cna.com.tw/news/ait/202108070028.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20210807/1152x768_20210807000009.jpg
